"Time.ms","age_group","value_cat","mean_prop_looking","ci_low","ci_high"
"3033",">= 27 Months","Distractor",0.119905085168243,0.0503297579613369,0.0580625670625671
"3033",">= 27 Months","Signer",0.403020713949507,0.0662739785154646,0.0681319978611
"3033",">= 27 Months","Target",0.47707420088225,0.0833176986555469,0.0772670867001363
"3033","Adults","Distractor",0.0105358953926398,0.00830375253549696,0.0108528325123153
"3033","Adults","Signer",0.673937050348504,0.165384612931658,0.146521400487463
"3033","Adults","Target",0.315527054258856,0.145226340579841,0.15814985181364
"3067","< 27 Months","Distractor",0.171139455782313,0.0650229591836735,0.0694400510204081
"3067","< 27 Months","Signer",0.50562074829932,0.115646471088435,0.105699829931973
"3067","< 27 Months","Target",0.323239795918367,0.0993675595238095,0.105825680272109
"3067",">= 27 Months","Distractor",0.125837180248945,0.054312660922955,0.0593746229260935
"3067",">= 27 Months","Signer",0.413457797010227,0.0647030254603784,0.0696863844216785
"3067",">= 27 Months","Target",0.460705022740828,0.0859182934570403,0.0856470681492421
"3067","Adults","Distractor",0.00630252100840336,0.00630252100840336,0.00709033613445378
"3067","Adults","Signer",0.67776352988936,0.174111297750781,0.160354061672699
"3067","Adults","Target",0.315933949102237,0.152434347776867,0.161213872068726
"3100","< 27 Months","Distractor",0.169575727067963,0.0627325223947895,0.0685260482271352
"3100","< 27 Months","Signer",0.526634157767698,0.135226901075115,0.111072675706798
"3100","< 27 Months","Target",0.303790115164339,0.0929312787367912,0.118494235448816
"3100",">= 27 Months","Distractor",0.134447020700891,0.0574486935922695,0.05961765413236
"3100",">= 27 Months","Signer",0.414377104053373,0.0659101719299929,0.0767818878181141
"3100",">= 27 Months","Target",0.451175875245737,0.0787149567776166,0.0849139441563557
"3100","Adults","Distractor",0.00415305010893246,0.00415305010893246,0.00599128540305011
"3100","Adults","Signer",0.679007609510456,0.156424609035941,0.146484123647015
"3100","Adults","Target",0.316839340380612,0.147057749663893,0.160802594122091
"3133","< 27 Months","Distractor",0.17291851523218,0.0674403837622005,0.059953231292517
"3133","< 27 Months","Signer",0.524049837326235,0.12145371191955,0.119478057527359
"3133","< 27 Months","Target",0.303031647441585,0.0982768596569062,0.123092927388347
"3133",">= 27 Months","Distractor",0.13098607511651,0.0553747693530302,0.0590825895119373
"3133",">= 27 Months","Signer",0.431570022697025,0.0698675711365929,0.0724882999183629
"3133",">= 27 Months","Target",0.437443902186465,0.0853521840213774,0.0810251755829557
"3133","Adults","Distractor",0.00415305010893246,0.00415305010893246,0.00646786492374728
"3133","Adults","Signer",0.68820429498197,0.153339063164574,0.155606447087341
"3133","Adults","Target",0.307642654909098,0.152225112224627,0.161439680903083
"3167","< 27 Months","Distractor",0.165864076399791,0.0597417091836735,0.0656444270015699
"3167","< 27 Months","Signer",0.518008459794174,0.118963718820862,0.104651262428048
"3167","< 27 Months","Target",0.316127463806035,0.0961735947584162,0.110189909297052
"3167",">= 27 Months","Distractor",0.138131313131313,0.0643277417027417,0.0634345238095238
"3167",">= 27 Months","Signer",0.43199112735726,0.0694890681083473,0.0745775955864628
"3167",">= 27 Months","Target",0.429877559511427,0.0760078374460525,0.0827074892435304
"3167","Adults","Distractor",0.00189393939393939,0.00189393939393939,0.00378787878787879
"3167","Adults","Signer",0.688471229003009,0.153724248015386,0.159800120103756
"3167","Adults","Target",0.309634831603052,0.1537340960873,0.163742153103438
"3200","< 27 Months","Distractor",0.160303019809322,0.0729524414660969,0.0707888553148532
"3200","< 27 Months","Signer",0.521322106931351,0.116411051600127,0.0973560650950357
"3200","< 27 Months","Target",0.318374873259327,0.0878698500087681,0.112825584779366
"3200",">= 27 Months","Distractor",0.128708513708514,0.055461038961039,0.0577326839826839
"3200",">= 27 Months","Signer",0.45695317014539,0.0738625697973524,0.0802621610845295
"3200",">= 27 Months","Target",0.414338316146096,0.0789308878256246,0.0778192880092193
"3200","Adults","Distractor",0.001953125,0.001953125,0.00390625
"3200","Adults","Signer",0.691420391749056,0.171898812181805,0.150312288497677
"3200","Adults","Target",0.306626483250944,0.148761900727887,0.164292700872716
"3233","< 27 Months","Distractor",0.168709791608951,0.0669187675070028,0.0713909987071751
"3233","< 27 Months","Signer",0.52285529596454,0.113728991596639,0.0989654323267769
"3233","< 27 Months","Target",0.308434912426509,0.0882698079231693,0.108879763443839
"3233",">= 27 Months","Distractor",0.137110422419347,0.0586512889602134,0.0628273996534866
"3233",">= 27 Months","Signer",0.466694669005882,0.0813434572038691,0.0817326806806212
"3233",">= 27 Months","Target",0.396194908574771,0.0869625915655664,0.0883127992653164
"3233","Adults","Distractor",0.001953125,0.001953125,0.00390625
"3233","Adults","Signer",0.693609027738909,0.164747051495506,0.141691589395324
"3233","Adults","Target",0.304437847261091,0.15667052199033,0.166451047943991
"3267","< 27 Months","Distractor",0.175750729993875,0.0734464611203333,0.0743150002225771
"3267","< 27 Months","Signer",0.544029806438586,0.116907467532468,0.0904437972741543
"3267","< 27 Months","Target",0.28021946356754,0.0951152663862748,0.113356908368795
"3267",">= 27 Months","Distractor",0.154475659521426,0.0621544325239977,0.0612531382085158
"3267",">= 27 Months","Signer",0.468902675847756,0.0787242535623542,0.0868145892373581
"3267",">= 27 Months","Target",0.376621664630818,0.077575991323703,0.0948766572227671
"3267","Adults","Distractor",0.00201612903225806,0.00201612903225806,0.00403225806451613
"3267","Adults","Signer",0.695537284480674,0.158879922571455,0.148314251094526
"3267","Adults","Target",0.302446586487068,0.138402661009171,0.152814918073785
"3300","< 27 Months","Distractor",0.180042639065195,0.0796521691810696,0.0814693999609413
"3300","< 27 Months","Signer",0.545799360414022,0.109876837995964,0.0936145253555967
"3300","< 27 Months","Target",0.274158000520782,0.0846911719233148,0.0987838356036194
"3300",">= 27 Months","Distractor",0.155744348244348,0.0630762085137085,0.0625811688311688
"3300",">= 27 Months","Signer",0.479245398850662,0.0791937545884914,0.0767402898027899
"3300",">= 27 Months","Target",0.36501025290499,0.0849812726260095,0.0900181008075745
"3300","Adults","Distractor",0.00673479000091903,0.00673479000091903,0.00712329691664369
"3300","Adults","Signer",0.693235379210018,0.156716691244758,0.159426551072548
"3300","Adults","Target",0.300029830789063,0.150432684183016,0.155852678754976
"3333","< 27 Months","Distractor",0.179024943310658,0.0767679988662132,0.0787361819727891
"3333","< 27 Months","Signer",0.54754045557617,0.11378868403422,0.0875194547515976
"3333","< 27 Months","Target",0.273434601113173,0.0938328115337044,0.0936785907544836
"3333",">= 27 Months","Distractor",0.152957021192315,0.0681558229352347,0.06330486234898
"3333",">= 27 Months","Signer",0.481971469076732,0.0845146368222993,0.0904187958011487
"3333",">= 27 Months","Target",0.365071509730952,0.0879823284444027,0.102000792236086
"3333","Adults","Distractor",0.00691997518610422,0.00691997518610422,0.00740384615384615
"3333","Adults","Signer",0.691522416247055,0.164961190007389,0.15205343652655
"3333","Adults","Target",0.30155760856684,0.146867354074763,0.169057467802096
"3367","< 27 Months","Distractor",0.193599257884972,0.0779762871057514,0.0875005797773655
"3367","< 27 Months","Signer",0.549199907235622,0.120150838744589,0.104953327922078
"3367","< 27 Months","Target",0.257200834879406,0.0908324636672851,0.0977819650587508
"3367",">= 27 Months","Distractor",0.15564506315987,0.0578553643283923,0.0676015836803375
"3367",">= 27 Months","Signer",0.491951570624676,0.0833071532571465,0.0869089682733175
"3367",">= 27 Months","Target",0.352403366215454,0.0899536449719348,0.0983419626282394
"3367","Adults","Distractor",0.00683094384707288,0.00683094384707288,0.00713142174432497
"3367","Adults","Signer",0.693050194024833,0.160662824412665,0.149879045899963
"3367","Adults","Target",0.300118862128094,0.149443051534785,0.157103667887106
"3400","< 27 Months","Distractor",0.183225108225108,0.0761444805194805,0.0821428571428571
"3400","< 27 Months","Signer",0.552417027417027,0.114439033189033,0.0982025613275613
"3400","< 27 Months","Target",0.264357864357864,0.0945292207792208,0.0996329365079365
"3400",">= 27 Months","Distractor",0.163467232963464,0.0613385991199291,0.061943185047405
"3400",">= 27 Months","Signer",0.489824275262087,0.0732337154088316,0.0790091616046741
"3400",">= 27 Months","Target",0.34670849177445,0.0952106949326629,0.0990153685137194
"3400","Adults","Distractor",0.00673479000091903,0.00673479000091903,0.00721455403915081
"3400","Adults","Signer",0.697624282663942,0.146035455803584,0.153760229338888
"3400","Adults","Target",0.295640927335139,0.139744027968667,0.160678528425819
"3433","< 27 Months","Distractor",0.170317840054682,0.0781040669856459,0.0832305194805195
"3433","< 27 Months","Signer",0.570213141077803,0.0903057155876705,0.0916516534843602
"3433","< 27 Months","Target",0.259469018867515,0.0888845083487941,0.0903809306816826
"3433",">= 27 Months","Distractor",0.173244348244348,0.0675338504088504,0.0696334175084175
"3433",">= 27 Months","Signer",0.479349446849447,0.0708497174122175,0.0804411676286677
"3433",">= 27 Months","Target",0.347406204906205,0.095847132034632,0.100759078884079
"3433","Adults","Distractor",0.00673479000091903,0.00673479000091903,0.00721455403915081
"3433","Adults","Signer",0.698700741300885,0.16587555364677,0.156484019511662
"3433","Adults","Target",0.294564468698196,0.139330486249635,0.163723745927027
"3467","< 27 Months","Distractor",0.172585413750827,0.0721549205806725,0.0807507472686044
"3467","< 27 Months","Signer",0.566925159218392,0.0915306529310288,0.0914649041434756
"3467","< 27 Months","Target",0.26048942703078,0.084565553494125,0.0862620295327062
"3467",">= 27 Months","Distractor",0.174717464500073,0.0630600570926658,0.0655264602547211
"3467",">= 27 Months","Signer",0.478059424472468,0.0744235732061819,0.0754726770813727
"3467",">= 27 Months","Target",0.347223111027459,0.0859273819980342,0.0995009371666981
"3467","Adults","Distractor",0.00667178596866097,0.00667178596866097,0.00712250712250712
"3467","Adults","Signer",0.70075419562205,0.175242010023055,0.151992851407584
"3467","Adults","Target",0.292574018409289,0.140731085657601,0.1430735107307
"3500","< 27 Months","Distractor",0.175114171542743,0.0874951239236954,0.0757240973312401
"3500","< 27 Months","Signer",0.576117136831423,0.102783288140431,0.092885903778761
"3500","< 27 Months","Target",0.248768691625834,0.0839302562516848,0.0899926462426462
"3500",">= 27 Months","Distractor",0.178443821973234,0.0705278944911298,0.0723061780267663
"3500",">= 27 Months","Signer",0.497776221599751,0.0740178960473077,0.0814764239028944
"3500",">= 27 Months","Target",0.323779956427015,0.0884827264239029,0.0937826019296608
"3500","Adults","Distractor",0.00676793981481482,0.00676793981481482,0.00713425925925926
"3500","Adults","Signer",0.70248515871138,0.1582301017495,0.143610779595641
"3500","Adults","Target",0.290746901473806,0.15395934075413,0.158062378167641
"3533","< 27 Months","Distractor",0.176113172541744,0.0843881416202845,0.081575061842919
"3533","< 27 Months","Signer",0.581112141826428,0.0998996340960627,0.0869636415172129
"3533","< 27 Months","Target",0.242774685631828,0.0853553391053391,0.0727445372088229
"3533",">= 27 Months","Distractor",0.180676937441643,0.0692203937130408,0.0767729925303455
"3533",">= 27 Months","Signer",0.514674758792406,0.0821043417366947,0.0766163243075008
"3533",">= 27 Months","Target",0.304648303765951,0.0787546296296296,0.090110410830999
"3533","Adults","Distractor",0.00676793981481482,0.00676793981481482,0.00730635127314815
"3533","Adults","Signer",0.702398320262472,0.157890687702882,0.140102168547256
"3533","Adults","Target",0.290833739922713,0.151044424225625,0.174088139540507
"3567","< 27 Months","Distractor",0.179143475572047,0.0748917748917749,0.082777133580705
"3567","< 27 Months","Signer",0.577580043181547,0.0985846515639749,0.0909383849233472
"3567","< 27 Months","Target",0.243276481246406,0.079737520207445,0.0749621212121212
"3567",">= 27 Months","Distractor",0.1836553356058,0.0701924065213539,0.0698346128988543
"3567",">= 27 Months","Signer",0.513091224794011,0.0660774649040903,0.0680740576932527
"3567",">= 27 Months","Target",0.303253439600189,0.0757106164103068,0.0762102441189129
"3567","Adults","Distractor",0.00683094384707288,0.00683094384707288,0.00854838709677419
"3567","Adults","Signer",0.702542349816349,0.170138378250037,0.138661251808319
"3567","Adults","Target",0.290626706336578,0.143512475433636,0.156784807101218
"3600","< 27 Months","Distractor",0.182142857142857,0.0773809523809524,0.0833630952380952
"3600","< 27 Months","Signer",0.571248196248196,0.0950622294372295,0.0906935425685426
"3600","< 27 Months","Target",0.246608946608947,0.080755772005772,0.0722258297258296
"3600",">= 27 Months","Distractor",0.188774722010016,0.0712231347084288,0.0676650645106527
"3600",">= 27 Months","Signer",0.52857753415029,0.077066799500236,0.0747335086081217
"3600",">= 27 Months","Target",0.282647743839694,0.0770648844333055,0.0866657441285924
"3600","Adults","Distractor",0.00744953416149068,0.00744953416149068,0.00798524844720497
"3600","Adults","Signer",0.694433298258757,0.159850051991013,0.152954438479492
"3600","Adults","Target",0.298117167579752,0.153931032574776,0.162973115267471
"3633","< 27 Months","Distractor",0.173809523809524,0.0738690476190476,0.0833928571428571
"3633","< 27 Months","Signer",0.576803751803752,0.0895066738816739,0.0865827922077922
"3633","< 27 Months","Target",0.249386724386724,0.0878887085137085,0.0871212121212121
"3633",">= 27 Months","Distractor",0.19099304261843,0.0728414863287154,0.0790831058632916
"3633",">= 27 Months","Signer",0.526380099089077,0.0780193420270821,0.0794935601034671
"3633",">= 27 Months","Target",0.282626858292493,0.0910177099016108,0.0867372352449751
"3633","Adults","Distractor",0.00774475524475524,0.00774475524475524,0.00818181818181818
"3633","Adults","Signer",0.703544883038418,0.158985930815672,0.146330165703549
"3633","Adults","Target",0.288710361716827,0.147970611763715,0.163989295347054
"3667","< 27 Months","Distractor",0.183339577089577,0.0681385281385282,0.0819675116550116
"3667","< 27 Months","Signer",0.577384421134421,0.0891577866577866,0.0808909146409146
"3667","< 27 Months","Target",0.239276001776002,0.0856705447330447,0.078184731934732
"3667",">= 27 Months","Distractor",0.201736188361575,0.0800618510030275,0.0792226332319211
"3667",">= 27 Months","Signer",0.517039523943549,0.0708461572826898,0.0754298692363709
"3667",">= 27 Months","Target",0.281224287694876,0.0912414670812504,0.0857310883417694
"3667","Adults","Distractor",0.00797619047619048,0.00797619047619048,0.00845238095238095
"3667","Adults","Signer",0.704601775539275,0.168414434523809,0.154788366147741
"3667","Adults","Target",0.287422033984534,0.157148199023199,0.162022311889499
"3700","< 27 Months","Distractor",0.184340659340659,0.0754269688644689,0.0779910714285714
"3700","< 27 Months","Signer",0.570070207570208,0.0978231837606837,0.0873115079365079
"3700","< 27 Months","Target",0.245589133089133,0.0867101648351648,0.0869059065934066
"3700",">= 27 Months","Distractor",0.196813027587021,0.0735415661050336,0.0744258673329881
"3700",">= 27 Months","Signer",0.525502698196197,0.0762900678612753,0.0767683379571924
"3700",">= 27 Months","Target",0.277684274216782,0.0838904253641095,0.0891992514422855
"3700","Adults","Distractor",0.00844655797101449,0.00844655797101449,0.00908514492753623
"3700","Adults","Signer",0.70418942219214,0.161052677382501,0.152895648220037
"3700","Adults","Target",0.287364019836846,0.157396956593628,0.159997735507246
"3733","< 27 Months","Distractor",0.15294810231785,0.0619047619047619,0.0649123110782774
"3733","< 27 Months","Signer",0.597886334020788,0.117142190209417,0.102994531145792
"3733","< 27 Months","Target",0.249165563661362,0.0798755976749674,0.0838635261797027
"3733",">= 27 Months","Distractor",0.199982869441074,0.0749292729687467,0.0774725380255566
"3733",">= 27 Months","Signer",0.512259041268329,0.0743082914677342,0.076966106820596
"3733",">= 27 Months","Target",0.287758089290597,0.0789471738987993,0.0921841635889624
"3733","Adults","Distractor",0.00584239130434783,0.00584239130434783,0.00896739130434783
"3733","Adults","Signer",0.708574316183012,0.175431199801105,0.14609846461409
"3733","Adults","Target",0.28558329251264,0.152727264369588,0.168730359440278
"3767","< 27 Months","Distractor",0.160020931449503,0.0661646389324961,0.0654843668236525
"3767","< 27 Months","Signer",0.599265218908076,0.10125779478458,0.108606150793651
"3767","< 27 Months","Target",0.240713849642421,0.0818771258503402,0.0825987702773417
"3767",">= 27 Months","Distractor",0.196648471354354,0.0653366611601906,0.0643086918528095
"3767",">= 27 Months","Signer",0.512949316478728,0.0741235545500251,0.0746180660298308
"3767",">= 27 Months","Target",0.290402212166918,0.0730978955684838,0.0869920634920635
"3767","Adults","Distractor",0.00881313131313131,0.00881313131313131,0.0100757575757576
"3767","Adults","Signer",0.708082126207126,0.152835778804529,0.14878188218032
"3767","Adults","Target",0.283104742479742,0.14285853035853,0.15729073010323
"3800","< 27 Months","Distractor",0.137388801674516,0.0710622710622711,0.0776824960753532
"3800","< 27 Months","Signer",0.611654020582592,0.107137842316414,0.122318539595325
"3800","< 27 Months","Target",0.250957177742892,0.0792217752485609,0.0811782661782662
"3800",">= 27 Months","Distractor",0.187870915347696,0.0705800685096351,0.0767196397227357
"3800",">= 27 Months","Signer",0.526334706172167,0.0900565079270574,0.0869791898990815
"3800",">= 27 Months","Target",0.285794378480137,0.0767123250559783,0.0789719526474557
"3800","Adults","Distractor",0.00955253896430367,0.00955253896430367,0.0106209150326797
"3800","Adults","Signer",0.708732076303208,0.159011607586875,0.149290450642353
"3800","Adults","Target",0.281715384732488,0.155784137703995,0.156143822809224
"3833","< 27 Months","Distractor",0.147966109520731,0.0718994328500631,0.0702546018407363
"3833","< 27 Months","Signer",0.607088045008213,0.11158205852271,0.120950255102041
"3833","< 27 Months","Target",0.244945845471056,0.0687254141166956,0.0823842946269417
"3833",">= 27 Months","Distractor",0.168316341381357,0.0632807256955864,0.0683648223121907
"3833",">= 27 Months","Signer",0.531878590392522,0.0845450116618847,0.0867582795601373
"3833",">= 27 Months","Target",0.299805068226121,0.0869873543209456,0.0842861285314845
"3833","Adults","Distractor",0.0126694775132275,0.00969328703703704,0.0115136202050265
"3833","Adults","Signer",0.707133511617207,0.16607227326317,0.150669193553025
"3833","Adults","Target",0.280197010869565,0.140242017663043,0.16485450634058
"3867","< 27 Months","Distractor",0.145513205282113,0.0711355792316927,0.0748146758703481
"3867","< 27 Months","Signer",0.608173269307723,0.129597714085634,0.119717261904762
"3867","< 27 Months","Target",0.246313525410164,0.0732749349739896,0.0730633503401361
"3867",">= 27 Months","Distractor",0.171319214554509,0.0647279977647625,0.0674222795178678
"3867",">= 27 Months","Signer",0.518478482302012,0.0828488349885409,0.0796739453357099
"3867",">= 27 Months","Target",0.31020230314348,0.0803023795376737,0.0868581119316413
"3867","Adults","Distractor",0.0135407964355333,0.0102513227513228,0.0123494500139237
"3867","Adults","Signer",0.709709327889559,0.158623351907983,0.153800365572748
"3867","Adults","Target",0.276749875674908,0.145717833102444,0.153934093640475
"3900","< 27 Months","Distractor",0.145762955531863,0.0658171590314447,0.0707067057592267
"3900","< 27 Months","Signer",0.630764298726484,0.130421361726509,0.136685249274535
"3900","< 27 Months","Target",0.223472745741653,0.077377769289534,0.0821284536541889
"3900",">= 27 Months","Distractor",0.178906006847183,0.0715585511982571,0.079459656084656
"3900",">= 27 Months","Signer",0.514513694366636,0.0795829637410519,0.0747274354186119
"3900",">= 27 Months","Target",0.306580298786181,0.0911577380952381,0.0872486577964519
"3900","Adults","Distractor",0.013178228021978,0.013178228021978,0.013954112293956
"3900","Adults","Signer",0.701679165741666,0.164427823334073,0.157991743499556
"3900","Adults","Target",0.285142606236356,0.155931543138574,0.153472727359446
"3933","< 27 Months","Distractor",0.147031539888683,0.0696718460111317,0.0746917517006803
"3933","< 27 Months","Signer",0.626616934652649,0.121421324211503,0.128620709647495
"3933","< 27 Months","Target",0.226351525458668,0.0752182217584003,0.0724815115440116
"3933",">= 27 Months","Distractor",0.181033372945138,0.0778548280423281,0.0776374122881475
"3933",">= 27 Months","Signer",0.496379976232917,0.0803343837535014,0.0782413738222562
"3933",">= 27 Months","Target",0.322586650821945,0.100787224485754,0.0965097915428798
"3933","Adults","Distractor",0.0137547348484848,0.0137547348484848,0.015530303030303
"3933","Adults","Signer",0.70389647967773,0.166078108089827,0.138336668395262
"3933","Adults","Target",0.282348785473785,0.146069662397787,0.141294191919192
"3967","< 27 Months","Distractor",0.140221088435374,0.0732206632653061,0.0890369897959184
"3967","< 27 Months","Signer",0.631972789115646,0.104776785714286,0.115476190476191
"3967","< 27 Months","Target",0.22780612244898,0.0843005952380952,0.0863392857142857
"3967",">= 27 Months","Distractor",0.166752256458139,0.0661855742296919,0.0648734049175226
"3967",">= 27 Months","Signer",0.511433239962652,0.0798405695611579,0.0787294584500466
"3967",">= 27 Months","Target",0.321814503579209,0.0965724789915967,0.0852225723622782
"3967","Adults","Distractor",0.0135416666666667,0.0135416666666667,0.014609375
"3967","Adults","Signer",0.712095497095497,0.164157797064047,0.143307789432789
"3967","Adults","Target",0.274362836237836,0.154059843512969,0.158968464405964
"4000","< 27 Months","Distractor",0.135851648351648,0.0797733516483516,0.090345695970696
"4000","< 27 Months","Signer",0.599450549450549,0.104254807692308,0.101844093406593
"4000","< 27 Months","Target",0.264697802197802,0.0887454212454212,0.0928617216117216
"4000",">= 27 Months","Distractor",0.15952861952862,0.0626602332852333,0.0657930495430495
"4000",">= 27 Months","Signer",0.519112554112554,0.0866847643097642,0.0756727994227994
"4000",">= 27 Months","Target",0.321358826358826,0.0910532708032708,0.0992580567580568
"4000","Adults","Distractor",0.0143127705627706,0.0143127705627706,0.0146103896103896
"4000","Adults","Signer",0.72398464960965,0.145311293451918,0.149867435804936
"4000","Adults","Target",0.26170257982758,0.14011798039923,0.159813479344729
